up,us,sp,ps,pu,su,nlw_p10_ecdf_1,nlw_p50_ecdf_1,nlw_p90_ecdf_1,nlw_p25_ecdf_1,nlw_p75_ecdf_1,nlw_share_leq0_1,nlw_p10_pctl_1,nlw_p25_pctl_1,nlw_p50_pctl_1,nlw_p75_pctl_1,nlw_p90_pctl_1,nlw_p10_ecdf_2,nlw_p50_ecdf_2,nlw_p90_ecdf_2,nlw_p25_ecdf_2,nlw_p75_ecdf_2,nlw_share_leq0_2,nlw_p10_pctl_2,nlw_p25_pctl_2,nlw_p50_pctl_2,nlw_p75_pctl_2,nlw_p90_pctl_2,nlw_p10_ecdf_3,nlw_p50_ecdf_3,nlw_p90_ecdf_3,nlw_p25_ecdf_3,nlw_p75_ecdf_3,nlw_share_leq0_3,nlw_p10_pctl_3,nlw_p25_pctl_3,nlw_p50_pctl_3,nlw_p75_pctl_3,nlw_p90_pctl_3,lqw_p10_ecdf_1,lqw_p50_ecdf_1,lqw_p90_ecdf_1,lqw_p25_ecdf_1,lqw_p75_ecdf_1,lqw_share_leq0_1,lqw_p10_pctl_1,lqw_p25_pctl_1,lqw_p50_pctl_1,lqw_p75_pctl_1,lqw_p90_pctl_1,lqw_p10_ecdf_2,lqw_p50_ecdf_2,lqw_p90_ecdf_2,lqw_p25_ecdf_2,lqw_p75_ecdf_2,lqw_share_leq0_2,lqw_p10_pctl_2,lqw_p25_pctl_2,lqw_p50_pctl_2,lqw_p75_pctl_2,lqw_p90_pctl_2,lqw_p10_ecdf_3,lqw_p50_ecdf_3,lqw_p90_ecdf_3,lqw_p25_ecdf_3,lqw_p75_ecdf_3,lqw_share_leq0_3,lqw_p10_pctl_3,lqw_p25_pctl_3,lqw_p50_pctl_3,lqw_p75_pctl_3,lqw_p90_pctl_3,ern_p10_pctl_2,ern_p25_pctl_2,ern_p50_pctl_2,ern_p75_pctl_2,ern_p90_pctl_2,ern_p10_pctl_3,ern_p25_pctl_3,ern_p50_pctl_3,ern_p75_pctl_3,ern_p90_pctl_3,lnern_avg_2,lnern_std_2,lnern_rho_2,lnern_avg_3,lnern_std_3,lnern_rho_3,lnern_avg_2_1,lnern_std_2_1,lnern_avg_3_1,lnern_std_3_1,lnern_avg_2_2,lnern_std_2_2,lnern_avg_3_2,lnern_std_3_2,lnern_avg_2_3,lnern_std_2_3,lnern_avg_3_3,lnern_std_3_3,lnern_avg_2_4,lnern_std_2_4,lnern_avg_3_4,lnern_std_3_4,dlnern_avg_ps,dlnern_p50_ps,dlnern_avg_sp,dlnern_p50_sp,pu_1,pu_2,pu_3,pu_4,su_1,su_2,su_3,su_4
.14203879,.075679936,.011506384,.021722322,.018548422,.0040619001,.13546176,.71605664,.93233758,.28312787,.78489482,.71605664,-40744.438,-13323.712,0,495.16321,17072.324,.09669359,.56250179,.90574324,.24428731,.74682051,.56250179,-25023.188,-6200.5132,0,5446.7954,47961.246,.099153236,.50026935,.90124208,.24412204,.75312293,.49616885,-22657.488,-4398.3491,11.567152,12351.245,86293.641,.40678892,.51242435,.92508107,.40678892,.786089,.40678892,0,0,109.94572,2947.3416,21714.168,.25199348,.49528289,.90643507,.25199348,.75283748,.25199348,0,0,1309.7982,10442.622,54762.379,.22984217,.49998274,.90225703,.25117469,.75273997,.22984217,0,34.766186,2317.7456,18499.51,92329.711,1018.1537,1613.5114,2684.4766,4354.8687,7205.3857,627.95868,1252.4731,2493.7981,4685.1494,8718.2422,7.8780594,.77819878,.78817481,7.789557,.96643186,.53573489,6.9428658,.53701633,6.7872391,.71214241,7.558506,.47000596,7.4931326,.72061461,8.1016941,.45188031,8.0639362,.70143282,8.8506927,.5109058,8.7976322,.7254709,-.039326522,.0029182434,.33682048,.32216072,.037562899,.020535735,.014068182,.0086687664,.0076995692,.004102624,.0031871221,.0018975507
.13866594,.075692698,.010747476,.020506343,.021520717,.0040193456,.13658406,.71434897,.913436,.3213104,.79838711,.71434897,-54525.82,-16110.821,-199.13593,94.224045,22579.441,.086929411,.57687181,.90058666,.23560952,.76214212,.57687181,-22137.896,-5794.3643,0,3997.5459,49926.191,.096676894,.50392717,.89866292,.24503376,.75512123,.49638537,-22401.424,-4311.1528,5.3554792,12169.956,88978.57,.40639675,.54148692,.91745055,.40639675,.79320204,.40639675,0,0,87.437805,1994.6554,27008.502,.27512762,.52589554,.90247834,.27512762,.76025671,.27512762,0,0,1068.6582,9788.0098,57343.887,.23626107,.51271963,.89951938,.26563495,.75123066,.23626107,0,10.702133,2142.1917,18782.084,96240.625,944.37872,1525.1135,2529.3003,4096.7124,7149.1235,616.49408,1250.4689,2484.0486,4761.6538,9095.373,7.8296022,.79050553,.79530132,7.7938175,.98190588,.50423133,6.9526963,.51934522,6.8165355,.75885308,7.5805802,.47951847,7.4983149,.7060762,8.1018229,.49529159,8.0581465,.74946648,8.8919706,.49742094,8.7900095,.7450676,-.074089989,-.040410519,.19387236,.18945265,.037625201,.026403826,.01425812,.0091183502,.0073365606,.0041764569,.0029289662,.0019463386
.13403115,.079500988,.011545845,.021826588,.018176196,.0040122117,.097311497,.68660957,.91398901,.27777362,.7649858,.68660957,-25763.906,-11016.268,0,495.16321,22221.088,.10086726,.59277982,.89010406,.26385495,.75583929,.59277982,-26639.521,-7382.2148,0,4632.644,56655.738,.095383167,.50712705,.90240753,.25087342,.75651753,.50475878,-21286.475,-4666.1035,0,11996.933,85756.594,.35501978,.46742874,.91150433,.35501978,.76826984,.35501978,0,0,199.13593,2814.2881,28900.809,.25732845,.51788163,.89267838,.25732845,.75542015,.25732845,0,0,1101.6267,10272.476,64179.199,.23321904,.50296873,.90164417,.25370497,.75834805,.23321904,0,25.108574,2272.5103,17319.48,93418.742,954.21875,1591.6888,2631.9944,4082.915,6787.9043,645.35693,1263.3733,2539.2231,4934.1392,9008.1299,7.8430524,.76262116,.76401025,7.8255529,.96942967,.55766666,6.9293685,.52513731,6.8332529,.72295225,7.5618896,.47513789,7.4942503,.71558893,8.0998888,.48129532,8.0498018,.71268117,8.7955227,.49098343,8.8085194,.68956447,.067740649,.070597172,.082696348,.1082387,.030045126,.022308774,.012953673,.0091018016,.0073288041,.0044484623,.0029722161,.0018823909
.13583542,.076864868,.011091267,.021809386,.018683549,.0038664567,.13767914,.63484639,.87497199,.26892331,.71329612,.63484639,-44117.348,-11016.268,0,2772.9138,49122.359,.11114098,.58628803,.90643585,.26266295,.76303232,.58628803,-29012.613,-7328.042,0,4247.8286,46343.57,.094812363,.50526458,.90524852,.24765864,.75883847,.50193787,-21955.729,-4466.7739,0,11623.302,83401.125,.35643402,.4933553,.87747139,.35643402,.70825875,.35643402,0,0,176.85335,8033.2188,49122.359,.25207528,.48535952,.90613842,.25207528,.76238233,.25207528,0,0,1431.7616,9361.9551,53608.348,.23554929,.51730287,.90577865,.25873142,.76136631,.23554929,0,17.086796,2010.3625,16954.57,88943.492,943.71313,1580.4348,2657.8015,4321.4209,7320.8789,618.12469,1228.9431,2487.9417,4740.7676,8699.2217,7.8649983,.79617161,.81043929,7.7810917,.97686958,.56552726,6.9290648,.5438838,6.8272214,.72734851,7.5437794,.49727565,7.4969273,.70383441,8.1149244,.45490462,8.0674582,.71424192,8.8571243,.49476796,8.8026657,.70746773,-.0055430224,-.0011558533,.091961592,.19057608,.035593472,.021219151,.01311625,.0074447915,.006046908,.0050888327,.0028749851,.0013280287
.12632209,.078102581,.011771769,.021705119,.020025142,.0043891533,.081430346,.65263051,.86528116,.25152436,.726973,.65263051,-25104.029,-7322.9126,0,1994.6554,83889.672,.088838786,.54864699,.89599693,.22819473,.73593128,.54864699,-23405.275,-5033.126,0,6086.333,53608.348,.098608524,.48346469,.89394557,.23786807,.73874104,.47850889,-22384.742,-3908.9087,125.56336,15235.339,93344.156,.3582997,.4736273,.86319321,.3582997,.75223565,.3582997,0,0,196.03116,3825.5139,83889.672,.23741637,.49216318,.89740461,.23741637,.74612963,.23741637,0,9.7856398,1363.5062,11296.305,62285,.2118243,.49537402,.89533198,.23532076,.73829931,.2118243,0,95.392517,2377.782,20623.932,99927.844,953.92877,1599.2328,2597.4075,4251.5938,6836.7925,627.11609,1261.7955,2526.7466,4948.0557,9030.5391,7.8491712,.77807176,.78508866,7.8189087,.97196329,.54159367,6.9278231,.55950642,6.7829208,.71867341,7.5573359,.49649194,7.5036383,.71147317,8.0899649,.45895427,8.074213,.69495296,8.805253,.49139741,8.781909,.723701,.018303761,-.040410519,.14916246,.18922663,.032537028,.024555072,.014108996,.011862668,.006385575,.0049455077,.0032664409,.0033784846
.12549391,.073573388,.011701711,.021236176,.019533983,.0036030039,.13214724,.72168422,.9124276,.32320446,.79974055,.72168422,-44117.348,-17642.805,0,94.224045,28900.809,.091946758,.56917679,.89333016,.24538775,.74998236,.56917679,-24336.238,-6272.7817,0,5311.3076,54254.625,.099328049,.49562028,.90448558,.2446028,.75416392,.49312678,-22690.498,-4354.939,39.29789,12466.444,83377.547,.39845997,.5277555,.91244823,.39845997,.77740711,.39845997,0,0,99.032639,2664.1831,28900.809,.24688199,.50398302,.89325309,.24688199,.74468547,.24688199,0,3.4063277,1243.5968,11190.356,63789.77,.22363937,.50191402,.90569496,.24346125,.75512207,.22363937,0,55.302441,2311.1318,17896.797,90372.938,1016.8638,1600.5007,2678.2769,4207.3823,7182.1563,661.80298,1300.2977,2561.4299,4940.04,8897.5586,7.8703384,.76548207,.77667767,7.8369102,.95770067,.53333527,6.9596725,.52796787,6.7988386,.6978901,7.5580645,.46193877,7.5331597,.70679474,8.1121807,.46004003,8.0693893,.69896847,8.8269949,.47317755,8.8190012,.70871073,-.0052198055,-.0011558533,.011164485,.17183495,.032689493,.023142971,.01354356,.011445299,.0068033952,.0037381814,.0028099939,.0014690669
.13327481,.076412447,.011005575,.021755917,.020892343,.0038146884,.11415678,.64913648,.91285998,.26380426,.74048042,.64913648,-32951.398,-8673.0244,0,1606.6437,27008.502,.093982868,.57428533,.903714,.24410945,.74694932,.57428533,-25023.188,-6154.2217,0,5488.8726,48555.543,.10225619,.4969773,.90083998,.24326983,.74595368,.49387419,-23634.107,-4398.3491,24.263449,13427.506,87919.977,.37236932,.48954096,.91053224,.37236932,.74047893,.37236932,0,0,196.03116,4391.1504,38711.707,.24113519,.49183261,.90334463,.24113519,.75314867,.24113519,0,4.9007792,1393.9514,10410.437,57058.16,.2231449,.4913497,.90181011,.24604678,.74247867,.2231449,0,55.302441,2456.6277,19983.908,93868.703,940.19006,1598.4762,2653.9358,4429.7705,7743.5977,635.53992,1296.8743,2528.1199,4942.481,8965.0049,7.8744154,.80934209,.8140142,7.8304987,.96897382,.52709955,6.9302645,.56203616,6.8108206,.73565525,7.5625191,.48531169,7.5019217,.70702225,8.0957241,.44556502,8.0637617,.70154113,8.8897705,.4696182,8.8054962,.72100466,.03891971,.041816235,.19951496,.24864006,.033751603,.025262246,.015314774,.010109112,.0071663372,.0050012609,.0023716898,.0014908818
.13239522,.080283545,.010735137,.02127818,.01960225,.0041244654,.12052492,.74274689,.93932039,.32709047,.79355276,.74274689,-32951.398,-13906.474,-394.1499,87.437805,15758.267,.08704944,.55391777,.89438766,.22976047,.74285066,.55391777,-23315.729,-5599.9492,0,5891.0269,53460.805,.10278472,.48685545,.88905579,.24624918,.73252946,.48296237,-23556.01,-4395.7104,122.35012,16326.104,98614.195,.40875283,.52368325,.93932039,.40875283,.79627603,.40875283,0,0,99.032639,2744.356,21714.168,.25021029,.49195522,.89868355,.25021029,.74932069,.25021029,0,0,1385.5585,10904.699,59681.953,.22763272,.48284581,.89013106,.25033501,.72684568,.22763272,0,38.103222,2612.0513,22674,105413.06,976.81873,1573.8965,2593.8491,4430.4131,7394.1372,625.86078,1284.5624,2573.9102,4931.9526,8973.8535,7.8634019,.79102802,.78263032,7.825912,.97309661,.52317983,6.9523201,.53258753,6.8057466,.75126874,7.5614591,.49088305,7.4928722,.72499281,8.1278048,.46753702,8.0690327,.70394629,8.8467131,.44166008,8.7608957,.7199825,-.052171897,-.054571152,.18013816,.33154345,.03355753,.021971952,.015733464,.011461345,.0077251634,.0048810169,.0027290017,.0017319309
.14761437,.075102165,.011425483,.0206887,.019806756,.0040446962,.1480328,.68642718,.88787639,.36650366,.79222858,.68642718,-96607.383,-17642.805,0,222.06187,48968.789,.10163569,.55455834,.89149392,.2627908,.74057394,.55455834,-26090.66,-7341.0073,0,5891.0269,58583.301,.11061402,.4933925,.89443326,.25888291,.74232167,.48957703,-25052.404,-5241.2124,53.543896,13635.062,93418.742,.38014418,.49513754,.88787639,.38014418,.7955814,.38014418,0,0,151.2585,1905.161,49122.359,.24602142,.4945803,.89016747,.24602142,.74286115,.24602142,0,1.9603117,1327.2585,11719.355,69071.172,.22409712,.49278665,.89491731,.24696451,.74973321,.22409712,0,52.28437,2456.6277,19120.994,103488.95,949.32605,1566.4391,2707.585,4493.4336,7587.4736,639.43231,1269.6116,2522.1912,4738.9365,8614.0479,7.8811102,.80808312,.77750051,7.8106985,.95295781,.52112138,6.9634199,.54171872,6.8333702,.74731058,7.5712657,.49293596,7.5056925,.70893836,8.1302261,.47997558,8.0604658,.69940585,8.861578,.48601839,8.7749681,.70789641,-.03687783,-.026987076,.20258917,.30352449,.033954445,.024946455,.013637757,.0096127661,.0075539174,.0043179812,.0031216929,.0018142959
.13521543,.076558128,.010750515,.020434763,.020696804,.0036317615,.084316403,.64976072,.86403567,.2193484,.73025393,.64976072,-25392.232,-4606.7324,0,2744.356,109840.77,.09922345,.57891279,.90508419,.24905396,.75493616,.57891279,-25543.627,-6305.0835,0,4871.5083,46586.461,.097456381,.4887152,.89021009,.24446712,.7402401,.4843944,-22121.225,-4428.0796,98.335518,14306.577,97943.18,.42805168,.53740555,.86640352,.42805168,.73858511,.42805168,0,0,87.437805,5113.4468,113774.2,.26318467,.51525801,.90331715,.26318467,.74871844,.26318467,0,0,1135.4426,10794.424,53460.805,.2240683,.49893022,.89376515,.24497238,.74584275,.2240683,0,58.890026,2353.3821,19811.242,104557.24,977.23273,1609.3118,2692.4041,4370.4795,7359.3501,631.84497,1281.9791,2575.074,4987.5962,9169.9189,7.876925,.79109907,.76271647,7.8355541,.98040754,.55244553,6.9354,.5731048,6.7824955,.7515887,7.5352445,.47774297,7.5050573,.70344657,8.120492,.44818932,8.0726814,.72123361,8.8884525,.49641615,8.804431,.71462184,-.055415306,-.10762024,-.021910923,-.00045919418,.037196867,.028786421,.013411085,.0091566639,.0067432672,.0046607112,.0025299033,.0010402362
.14363635,.07507167,.011147798,.020963514,.020437021,.0044210348,.078926414,.69024974,.90412647,.26810655,.76290739,.69024974,-19707.496,-9067.0586,0,495.16321,25011.475,.093360938,.59031439,.90012068,.248694,.76618046,.59031439,-25256.553,-6352.8032,0,3718.5627,50225.344,.097903773,.49322078,.89852345,.24398412,.74976748,.48890796,-22402.791,-4395.7104,50.236694,12815.098,89168.172,.36683592,.4668268,.9041481,.36683592,.75741553,.36683592,0,0,196.03116,3704.9968,38711.707,.26353145,.51946765,.90114135,.26353145,.75598282,.26353145,0,0,1098.4369,9954.4395,59017.379,.2223558,.48853099,.89896876,.247556,.74812984,.2223558,0,53.543896,2530.7104,19400.109,97929.547,953.92877,1577.5295,2577.1709,4077.676,6681.9546,625.86078,1250.4689,2514.49,4725.668,9024.4092,7.8289752,.76420325,.73862916,7.8033586,.9753238,.53743303,6.95156,.55078864,6.7957664,.7169798,7.5757256,.47487855,7.5137386,.73135394,8.1173592,.47479409,8.0554152,.71074224,8.8160992,.45443395,8.8002663,.74082619,-.02184988,.021285057,.19091804,.20828581,.032368746,.024349436,.015216802,.013573668,.0084042698,.0042332672,.0035459509,.0019097569
.1352445,.075833216,.01100115,.020660799,.019783765,.0041950066,.074554764,.68207103,.91818547,.25309891,.78029424,.68207103,-22457.594,-7844.8408,0,495.16321,22579.441,.10290455,.58765894,.89179641,.24858785,.74509376,.58765894,-27169.717,-6352.8032,0,5770.7544,57343.887,.090824783,.48386839,.88383269,.23384333,.73054516,.48032126,-20997.887,-3653.2974,124.5548,16690.035,104600.51,.35148579,.48657468,.92050433,.35148579,.7774927,.35148579,0,0,142.88707,2947.3416,27711.17,.26523051,.51935291,.88775772,.26523051,.73995364,.26523051,0,0,1070.2134,11742.768,65839.461,.21886382,.48535886,.88354468,.23972893,.73053867,.21886382,0,95.258049,2568.512,22157.096,113961.61,1010.6986,1601.5605,2655.2542,4355.603,7481.2065,642.3562,1294.7115,2542.1597,5009.8926,9117.2285,7.8875351,.78245968,.78298229,7.8360505,.97173947,.53961825,6.9683814,.53225285,6.802568,.73742789,7.5648484,.48655033,7.4960461,.69244939,8.1096964,.46902502,8.0485811,.72495115,8.8777161,.52829397,8.8172321,.70676261,-.092061847,-.14052153,.070398137,.17183495,.033716451,.025138147,.014241355,.010143008,.0093861753,.0041378816,.0026220996,.0021173037
.15019877,.075245105,.011032534,.021269143,.02015318,.0043271109,.10116488,.720173,.92273515,.26003087,.80053556,.720173,-29452.307,-9788.0098,0,97.359787,22938.537,.10686883,.57953203,.89773089,.26541215,.75391096,.57953203,-27611.504,-7382.2148,0,4777.1914,53324.992,.098451406,.50236887,.89338446,.23842847,.75014943,.49566481,-22680.807,-3913.4265,5.3554792,12768.558,95913.469,.43294868,.53125542,.92036933,.43294868,.79096919,.43294868,0,0,87.437805,2802.2473,33621.059,.26095319,.49070513,.89755267,.26095319,.74667072,.26095319,0,0,1375.3514,11378.909,61235.918,.22956038,.51477993,.89283442,.2553376,.75215274,.22956038,0,24.339912,2089.6296,18531.846,105718.34,988.16412,1615.5339,2707.1741,4379.4941,7383.4751,627.95868,1264.0599,2507.5779,4709.6494,8930.9688,7.8860693,.78294057,.77228159,7.8007073,.96816593,.54516047,6.9347172,.54751247,6.7754645,.70875841,7.5785151,.48069131,7.4854407,.70162386,8.0952997,.4834587,8.0571928,.69625366,8.8482866,.49171293,8.7934904,.76370579,-.026876936,-.018465996,.27562377,.2946744,.035375882,.023787422,.016126134,.010239149,.0076292227,.0047472073,.0035874855,.0018603393
.13331412,.076125808,.011894911,.020548686,.019910781,.003923649,.14256568,.67923218,.90235013,.28941828,.74521881,.67923218,-44117.348,-16110.821,0,1274.6868,25011.475,.10492469,.58670676,.89809281,.25737336,.7557916,.58670676,-26737.33,-7029.7148,0,4702.0962,51134.469,.10079224,.50512141,.90134162,.26164412,.75649238,.5006336,-22996.254,-5431.1602,0,11821.905,87309.508,.36072722,.4471232,.90011322,.36072722,.74531978,.36072722,0,0,248.1541,4240.082,39893.105,.26174083,.4917292,.89812577,.26174083,.74822521,.26174083,0,0,1385.5585,10796.496,61235.918,.23052959,.50349498,.90199155,.25023657,.75958633,.23052959,0,37.960655,2273.2334,17315.5,94020.867,1004.6582,1628.3083,2705.9807,4317.7695,7040.9805,632.02997,1303.1613,2545.354,4931.623,8743.8691,7.876236,.77013963,.78951412,7.8294439,.96342528,.52895492,6.9556589,.52631646,6.8077431,.74567878,7.5512977,.49364221,7.5035782,.70036775,8.1119833,.48343095,8.0757208,.71938092,8.8066263,.48850116,8.7743435,.69955617,.038493067,.0029182434,.16041996,.24013615,.03825989,.022773189,.015056095,.010906076,.0066392915,.0044309422,.0035836273,.0020054788
.1333719,.071754463,.010477899,.021280855,.020350987,.004306478,.092695415,.67930639,.91022122,.22364411,.75272858,.67930639,-25104.029,-6287.6621,0,858.53259,33096.195,.10249461,.56761223,.90565389,.24717695,.73931801,.56761223,-26615.088,-6349.0508,0,5837.4722,47961.246,.093884453,.49210709,.90053064,.2390776,.75051224,.48707882,-21186.189,-4205.4819,83.68708,12768.558,87904.18,.38510081,.47090164,.91022122,.38510081,.73476082,.38510081,0,0,257.48486,5414.2485,38711.707,.24323072,.47892976,.90404862,.24323072,.74982125,.24323072,0,6.2179842,1493.5194,10708.563,56109.051,.22607943,.50363952,.90079236,.24820432,.75291914,.22607943,0,49.516319,2270.8853,18583.377,94309.18,1032.21,1680.4122,2707.3748,4366.1001,7195.6611,630.54779,1263.3733,2514.4236,4898.3188,8789.4355,7.895925,.77578938,.77321595,7.8149924,.96717018,.53756398,6.935905,.53683335,6.807704,.72675884,7.5602045,.52289635,7.4922071,.71565765,8.1103849,.45644546,8.0709772,.7098245,8.8668442,.48233727,8.7846813,.7014547,-.07489007,-.10782146,.14542212,.24013615,.035291888,.025529156,.013966302,.010997223,.0063615767,.0059260847,.0028244655,.0021961876
.13214986,.075211033,.011959804,.020617858,.019579358,.0040395902,.15460815,.70334363,.8739531,.31911254,.7462666,.70334363,-44117.348,-13323.712,0,1274.6868,49122.359,.11095861,.58579236,.89358318,.26247814,.75185287,.58579236,-28647.604,-7481.2065,0,4973.8823,54254.625,.10319233,.50790983,.90698153,.25638178,.75236219,.50416839,-23635.211,-4995.6226,0,12553.062,77782.758,.40039492,.48709643,.87619203,.40039492,.70483512,.40039492,0,0,196.03116,6861.0908,49122.359,.27608615,.51772094,.89509612,.27608615,.7529248,.27608615,0,0,1089.359,10410.437,61663.445,.22995611,.49303055,.90755975,.25326809,.75184089,.22995611,0,29.445013,2456.6277,18683.221,88943.492,953.12128,1580.7025,2721.9033,4340.6138,7155.0098,630.03143,1263.3733,2569.4248,4995.0679,9297.9912,7.87325,.79054785,.76936746,7.832087,.97932363,.56508487,6.9375081,.55015755,6.7847552,.73578751,7.5495601,.49512771,7.4996634,.7159757,8.110404,.47472209,8.0702248,.71710807,8.8625393,.490264,8.8027201,.71223134,-.023952771,-.018465996,.085899159,.1082387,.032154605,.024699083,.013982335,.011195947,.0080154445,.0044953949,.0033065027,.001492906
.13235267,.072466888,.010266975,.021600042,.020462561,.0041694483,.10556186,.69019395,.87447125,.28076291,.74727774,.69019395,-35983.883,-11472.841,0,1093.267,81276.328,.10886253,.57136124,.90836924,.25023758,.75251615,.57136124,-28771.154,-6576.9595,0,4914.6665,44093.723,.088506274,.50034404,.89996499,.24006549,.75412112,.49364209,-20140.389,-4168.9888,11.567152,12466.444,88399.469,.37299228,.49127305,.87226188,.37299228,.75035334,.37299228,0,0,196.03116,4122.3018,81276.328,.25560951,.51835233,.90812832,.25560951,.76096374,.25560951,0,0,1102.3431,9824.4717,51455.445,.23754615,.51280409,.89998275,.25940233,.74876791,.23754615,0,12.204855,2142.1917,19293.018,96134.898,935.15094,1549.4742,2697.3367,4394.9653,7021.9038,616.83856,1255.4287,2511.6455,4866.7168,8718.8359,7.8556504,.78907448,.75149989,7.7997432,.97361767,.56460536,6.9152145,.53922909,6.7797856,.74120682,7.567121,.50235319,7.4885025,.69648653,8.1099701,.479332,8.0616455,.71437347,8.7984562,.46334699,8.7719212,.70226902,-.052101567,.0094099045,.14374018,.20828581,.039180409,.023888037,.014444359,.0078644417,.0085647739,.0045154854,.0025470364,.002106478
.13923453,.072731875,.011521878,.021669567,.0198907,.0045914552,.12233462,.68823779,.92659014,.29068488,.77927184,.68823779,-32951.398,-15860.208,0,495.16321,20976.182,.10119474,.57301211,.89667779,.25436389,.75250494,.57301211,-26236.508,-6695.0674,0,4900.7793,54084.535,.098139025,.50123811,.89237368,.25026289,.7441901,.49743515,-22257.879,-4665.2974,9.4321785,13544.706,96662.445,.34460554,.46194923,.92661381,.34460554,.76024526,.34460554,0,0,248.1541,3333.9683,24857.193,.24879824,.4950895,.89920801,.24879824,.75165617,.24879824,0,.95604968,1309.7982,10454.636,60279.539,.22293231,.50529593,.89052379,.24595344,.74249846,.22293231,0,54.084534,2241.9863,20445.217,108180.68,934.16101,1554.8339,2599.0022,4195.8574,7339.2295,625.23444,1265.3552,2520.1257,4852.7915,9131.3643,7.8475513,.78893209,.79568428,7.8138862,.97554415,.54025435,6.9065566,.53434348,6.7929196,.74189132,7.5568533,.48010236,7.488626,.69367272,8.1108294,.46615589,8.0612764,.70688879,8.8447151,.51116842,8.7915592,.74479407,-.031449452,-.054571152,.19662438,.32642269,.037953712,.023419365,.013536861,.0081058061,.0079562925,.0051856916,.0035119446,.0019546046
.13683134,.079048105,.011872835,.021177908,.019672588,.0036952535,.11974566,.69029164,.91196686,.27870607,.77076548,.69029164,-35908.004,-11016.268,0,495.16321,25011.475,.094311357,.55964267,.90078908,.24758245,.74987841,.55964267,-25643.523,-6296.6821,0,5311.3076,49926.191,.10273067,.48881543,.90085053,.24255259,.74387389,.48425603,-23731.414,-4280.8535,113.62551,13570.128,87719.258,.36729345,.49227917,.90954107,.36729345,.76998502,.36729345,0,0,176.85335,3662.0054,28900.809,.23938125,.49769637,.90281719,.23938125,.74792087,.23938125,0,4.2746329,1284.256,10794.424,57343.887,.21993348,.48591748,.90359032,.23986998,.75090331,.21993348,0,85.617065,2546.1243,19051.609,92329.711,986.57672,1602.0492,2619.6602,4078.8904,6871.5537,633.99304,1281.5989,2523.2058,4825.3184,9323.918,7.8437409,.7586503,.75042844,7.8227124,.96796381,.5412311,6.9487615,.55801773,6.825911,.74002612,7.5617738,.48591307,7.4997849,.69714701,8.0905962,.47693458,8.0684967,.69027942,8.8209515,.48200083,8.8269262,.72861952,.0057689557,.0029182434,.06204275,.18922663,.031974912,.024662236,.012982206,.0091413278,.0061254017,.0044409651,.002742985,.0019541294
.1333119,.071468614,.011182291,.020814324,.019050827,.0042174808,.065224133,.68983519,.9173013,.18636388,.78167164,.68983519,-20277.602,-4606.7324,0,104.00093,20793.719,.1206634,.58269012,.9021787,.27007297,.75209057,.58269012,-31616.688,-8295.3662,0,4900.7793,48342.207,.093405567,.49313009,.89748591,.24605665,.748999,.49015135,-21490.082,-4361.6992,69.150826,12954.918,89217.398,.38625246,.5198769,.91504025,.38625246,.78689992,.38625246,0,0,99.032639,2793.3289,28900.809,.24683504,.50371033,.90259188,.24683504,.75379205,.24683504,0,1.9603117,1243.5968,10311.966,53608.348,.22904125,.49559128,.89775556,.24857605,.74712354,.22904125,0,45.316357,2358.0447,19373.15,98433.852,936.79755,1588.2461,2797.1755,4552.6509,7378.3408,690.75104,1367.0046,2597.2256,4982.1919,9167.5,7.8898091,.80988556,.80075133,7.8547611,.95489025,.55484509,6.917027,.54050326,6.8223915,.72427386,7.5663433,.52261436,7.4834533,.68433791,8.1073685,.48043397,8.0741682,.69445091,8.8264952,.50213313,8.7967196,.70966208,-.0046845474,-.0011558533,.14174408,.14019775,.031486604,.026444139,.014261452,.0075052921,.0083922604,.0047319224,.00268109,.0024469153
